id;test_run_id;ts;ts_iso;source;module;metric;value;unit;meta_json
1559;3;1785915222.818634;2026-08-05T07:33:42.818+00:00;master;ping;rtt_p95;7.384777069091797;ms;"{""target"":""8"",""scope"":""internet"",""host"":""8.8.8.8""}"
1560;3;1785915222.818639;2026-08-05T07:33:42.818+00:00;master;ping;jitter;1.71623969900197;ms;"{""target"":""8"",""scope"":""internet"",""host"":""8.8.8.8""}"
1561;3;1785915222.8186479;2026-08-05T07:33:42.818+00:00;master;ping;loss_pct;1.6666666666666667;%;"{""sent"":60,""lost"":1,""target"":""8"",""scope"":""internet"",""host"":""8.8.8.8""}"
1562;3;1785915222.9659038;2026-08-05T07:33:42.965+00:00;master;wlan;clients;0.0;;"{""band"":""2.4GHz"",""ssid"":""TestWLAN-2G""}"
1563;3;1785915222.9659166;2026-08-05T07:33:42.965+00:00;master;wlan;clients;2.0;;"{""band"":""5GHz"",""ssid"":""TestWLAN-5G""}"
1564;3;1785915222.9659233;2026-08-05T07:33:42.965+00:00;master;wlan;clients;0.0;;"{""band"":""6GHz"",""ssid"":""FRITZ! Gastzugang""}"
1565;3;1785915222.9659402;2026-08-05T07:33:42.965+00:00;master;wlan;client_rssi;70.0;dBm;"{""mac"":""AA:BB:CC:00:00:01"",""band"":""5GHz""}"
1566;3;1785915222.9659462;2026-08-05T07:33:42.965+00:00;master;wlan;client_link_speed;1921.0;Mbit/s;"{""mac"":""AA:BB:CC:00:00:01"",""band"":""5GHz""}"
1567;3;1785915222.9659517;2026-08-05T07:33:42.965+00:00;master;wlan;client_rssi;70.0;dBm;"{""mac"":""AA:BB:CC:00:00:02"",""band"":""5GHz""}"
1568;3;1785915222.9659562;2026-08-05T07:33:42.965+00:00;master;wlan;client_link_speed;864.0;Mbit/s;"{""mac"":""AA:BB:CC:00:00:02"",""band"":""5GHz""}"
